unique_id,ds,temperature,holiday_flag,day_of_week,month,is_weekend,marketing_campaign,economic_indicator,interest_rate,local_event
Branch_1,2025-12-19,13.565608360084209,0,4,12,0,0,67.88143265964911,4.338467187549338,0
Branch_1,2025-12-20,20.45647599446209,0,5,12,1,0,57.34683889992109,3.98251970030693,0
Branch_1,2025-12-21,15.998084972760177,1,6,12,1,0,67.3365014564056,4.478792237203519,0
Branch_1,2025-12-22,13.685404828850581,1,0,12,0,0,53.25272237540984,4.142673337089122,0
Branch_1,2025-12-23,20.79578185718809,0,1,12,0,0,64.44339017621408,4.544811640925298,0
Branch_1,2025-12-24,25.090600533299387,0,2,12,0,1,73.67463648636247,4.167449015013894,0
Branch_1,2025-12-25,17.400281750556207,0,3,12,0,1,43.887708137353556,4.8667277835159615,0
Branch_1,2025-12-26,15.089823464648758,0,4,12,0,0,58.03835899669996,3.3523594561396006,0
Branch_1,2025-12-27,21.230809393538177,0,5,12,1,1,64.5958860235396,3.316464607400043,0
Branch_1,2025-12-28,19.743783730357936,0,6,12,1,0,51.76342084804032,4.782739957317552,1
Branch_1,2025-12-29,17.421129991094386,0,0,12,0,0,44.292634279478584,3.347835735293386,0
Branch_1,2025-12-30,13.519337927281917,0,1,12,0,0,83.24616830206901,3.263116784423942,0
Branch_1,2025-12-31,19.302180388336424,0,2,12,0,0,82.84829951270133,3.6904234405217897,0
Branch_1,2026-01-01,13.028613404122048,0,3,1,0,0,46.38087356725491,4.772747472984761,0
Branch_1,2026-01-02,16.851863403272283,0,4,1,0,1,50.86183680676133,4.88060833315785,0
Branch_1,2026-01-03,18.008236029779777,0,5,1,1,1,63.186160514195926,3.5147904402220655,0
Branch_1,2026-01-04,20.98117200864747,0,6,1,1,0,61.86350215712213,3.1917678688814357,0
Branch_1,2026-01-05,13.074395275785305,0,0,1,0,1,51.12534344511069,4.552852049094189,0
Branch_1,2026-01-06,21.569849475499154,0,1,1,0,1,46.7870941156887,4.849726174396525,0
Branch_1,2026-01-07,16.525303137690656,1,2,1,0,1,62.842847942188236,3.004207274786163,0
Branch_1,2026-01-08,12.243825563405077,0,3,1,0,0,53.20908167225204,3.611799386748017,0
Branch_1,2026-01-09,19.332396736234294,0,4,1,0,0,77.6645352240065,3.1371073821780544,0
Branch_1,2026-01-10,23.051331582457365,0,5,1,1,0,69.63396233756706,4.5072319261661615,0
Branch_1,2026-01-11,21.32003366947544,0,6,1,1,0,71.49415362576288,4.25820655224441,0
Branch_1,2026-01-12,25.815743308866395,0,0,1,0,0,79.54342812872626,3.7886403457548754,0
Branch_1,2026-01-13,30.659314930337075,0,1,1,0,1,69.877493844355,4.310095722057978,1
Branch_1,2026-01-14,27.610674996905757,0,2,1,0,0,73.04538406002966,3.08822308485576,0
Branch_1,2026-01-15,19.97409512977803,0,3,1,0,0,51.01142696428665,3.660487781903883,0
Branch_1,2026-01-16,15.785710705630356,0,4,1,0,1,62.48836152494226,3.4108975773991137,1
Branch_1,2026-01-17,20.2803553312162,0,5,1,1,0,40.43956223764301,3.4190362740995495,0
Branch_1,2026-01-18,24.85874955464475,0,6,1,1,0,57.59128266803507,4.354146639076178,1
Branch_1,2026-01-19,22.432660513208884,0,0,1,0,1,66.26791768426547,3.4128255607461124,0
Branch_1,2026-01-20,26.901116103863686,0,1,1,0,0,59.47460482551747,4.481147862912299,0
Branch_1,2026-01-21,24.154197731281176,0,2,1,0,0,50.07814318047182,3.38642749343093,1
Branch_1,2026-01-22,24.712444474466306,1,3,1,0,1,71.74418828115392,3.514763627680394,0
Branch_1,2026-01-23,18.312672577604058,0,4,1,0,0,62.16418303827896,3.135031687115987,0
Branch_1,2026-01-24,23.63037784479835,0,5,1,1,0,37.55629553497372,3.0795609531664865,0
Branch_1,2026-01-25,18.394475011699093,1,6,1,1,0,54.92491666759303,4.738312039607303,0
Branch_1,2026-01-26,21.86289187920456,0,0,1,0,0,59.10797758245081,4.717130253607435,0
Branch_1,2026-01-27,27.972527620157006,0,1,1,0,0,52.171785250973045,4.127010375988529,0
Branch_1,2026-01-28,36.96467669653374,0,2,1,0,0,41.9664615226781,4.475316208276714,0
Branch_1,2026-01-29,29.797965101614906,1,3,1,0,1,61.32696590020053,3.2871639868101505,0
Branch_1,2026-01-30,21.856230684428937,0,4,1,0,0,64.28821883209808,4.119664247261319,0
Branch_1,2026-01-31,28.65619865604059,0,5,1,1,1,76.55173722663285,4.225454426320527,0
Branch_1,2026-02-01,20.391375262734066,0,6,2,1,0,66.0590383109447,4.2059108153126985,0
Branch_1,2026-02-02,26.141000883024834,0,0,2,0,1,61.51113487676002,4.075597695413613,0
Branch_1,2026-02-03,31.01284740445158,0,1,2,0,1,53.51473189558844,3.1599244229408114,0
Branch_1,2026-02-04,30.446544081450803,0,2,2,0,1,51.70056643226032,4.317085603468068,0
Branch_1,2026-02-05,28.18593271209042,0,3,2,0,1,47.992458109358225,4.003616738214199,0
Branch_1,2026-02-06,27.95251224341118,0,4,2,0,1,75.3922191010726,4.885278934113453,0
Branch_1,2026-02-07,25.082979188120486,0,5,2,1,1,69.77202181371051,3.324778332267157,0
Branch_1,2026-02-08,25.003420745026396,0,6,2,1,0,56.67415325587969,4.354402199301058,0
Branch_1,2026-02-09,18.84286688375485,0,0,2,0,0,53.26396356916607,4.596242279077325,0
Branch_1,2026-02-10,35.044051885467624,0,1,2,0,0,65.10429729663382,3.1979807907946523,0
Branch_1,2026-02-11,25.22860840602358,1,2,2,0,0,55.828404711170116,4.101363033275041,0
Branch_1,2026-02-12,36.87378158857035,1,3,2,0,0,59.78612213885527,3.4487538613500375,1
Branch_1,2026-02-13,36.71570469021262,0,4,2,0,0,64.36648414221096,4.678825974010913,0
Branch_1,2026-02-14,31.02977807430883,0,5,2,1,0,44.717099212348074,3.2153595256609426,0
Branch_1,2026-02-15,30.84636674995115,0,6,2,1,0,36.308743847983564,4.117607003203121,0
Branch_1,2026-02-16,38.68558818858357,1,0,2,0,0,74.68465187011365,3.525315981712777,0
Branch_1,2026-02-17,27.896469155822345,0,1,2,0,1,74.18974365524184,3.222323897600514,0
Branch_1,2026-02-18,26.419299003116674,0,2,2,0,0,56.272806572691294,3.1551652622188526,0
Branch_1,2026-02-19,31.728087588657342,1,3,2,0,0,63.79763350351031,3.3955976296037687,0
Branch_1,2026-02-20,32.56853362936464,0,4,2,0,0,55.76268185556945,3.7578298280785636,0
Branch_1,2026-02-21,29.228340396379913,0,5,2,1,1,78.78165102504784,4.412421837391683,0
Branch_1,2026-02-22,31.480758699877924,0,6,2,1,1,59.80735229483539,3.2674014672193996,0
Branch_1,2026-02-23,40.86558578452463,0,0,2,0,0,56.22264771269205,3.2751162600233084,0
Branch_1,2026-02-24,27.45789390047742,0,1,2,0,0,55.71635448915568,4.120832543612791,0
Branch_1,2026-02-25,21.561452660183427,0,2,2,0,0,65.20437349684745,3.195408967935219,0
Branch_1,2026-02-26,24.326025995288575,0,3,2,0,0,76.1247677692052,3.569263077872291,0
Branch_1,2026-02-27,35.760046173921786,0,4,2,0,1,71.32787606412268,4.956629366897307,0
Branch_1,2026-02-28,25.116394386481517,0,5,2,1,0,48.16347816195439,3.8231293902353003,0
Branch_1,2026-03-01,25.528286255319887,0,6,3,1,0,62.13988591542943,3.7507285775447796,0
Branch_1,2026-03-02,39.302021039710084,0,0,3,0,0,62.80957636680443,3.894796273607432,0
Branch_1,2026-03-03,33.03829358741586,0,1,3,0,0,43.529015163828454,3.530842601815934,0
Branch_1,2026-03-04,32.00503451545057,0,2,3,0,0,66.51156159226345,4.1884394574302055,0
Branch_1,2026-03-05,36.54124922898852,0,3,3,0,0,59.26875703131466,3.7270760374436787,0
Branch_1,2026-03-06,36.93002072821655,0,4,3,0,0,52.99417495595608,4.123094111999052,1
Branch_1,2026-03-07,29.375210417524812,0,5,3,1,1,44.601534751475604,3.7529959575304974,0
Branch_1,2026-03-08,39.16970200907011,0,6,3,1,0,55.39240066819301,4.892256024841881,0
Branch_1,2026-03-09,30.516792575117428,0,0,3,0,1,50.091179223857374,3.0020227342278396,0
Branch_1,2026-03-10,44.597281313214864,0,1,3,0,0,46.52486739764378,3.904390404178259,0
Branch_1,2026-03-11,33.294552863254495,0,2,3,0,1,47.886746411091615,4.658020286965242,0
Branch_1,2026-03-12,24.26439105505957,0,3,3,0,0,53.38808921238705,4.172008040440816,0
Branch_1,2026-03-13,25.617387570351617,0,4,3,0,1,65.20460760092314,3.721541834994982,0
Branch_1,2026-03-14,38.451511174407436,0,5,3,1,0,50.62591558426889,3.222553492816599,0
Branch_1,2026-03-15,42.27912893702976,0,6,3,1,0,62.60979520890601,4.2131241903239385,0
Branch_1,2026-03-16,26.393895639141796,0,0,3,0,0,56.59347086272578,3.6003958225312656,0
Branch_1,2026-03-17,30.188632351565456,1,1,3,0,0,56.48613465977659,3.4428570435415997,0
Branch_1,2026-03-18,36.84028315686559,0,2,3,0,0,65.85662755254563,4.748253217750447,0
Branch_1,2026-03-19,30.065464438037694,0,3,3,0,0,59.48468766827529,4.872403206377938,0
Branch_1,2026-03-20,30.534636257811577,1,4,3,0,1,59.481170512061546,3.464080722612989,0
Branch_1,2026-03-21,35.273216919311764,0,5,3,1,1,48.80839625435759,4.095987137192987,0
Branch_1,2026-03-22,36.696467311735184,0,6,3,1,0,64.25002029957048,4.512327519403074,0
Branch_1,2026-03-23,34.131549137280786,0,0,3,0,1,70.23198098009432,3.5347011396891443,0
Branch_1,2026-03-24,34.56883551844549,0,1,3,0,0,61.18056761527096,4.5061985308063015,0
Branch_1,2026-03-25,27.197090201505787,0,2,3,0,0,74.28572715573492,3.4503913146807843,0
Branch_1,2026-03-26,41.351919950489965,0,3,3,0,0,55.90838283747211,3.8725583838578785,0
Branch_1,2026-03-27,39.43898201726683,0,4,3,0,0,63.94976319383213,3.0156291513618934,0
Branch_1,2026-03-28,33.65111001573091,0,5,3,1,0,74.77224789598739,3.3567256157072825,0
Branch_1,2026-03-29,34.92772250144544,0,6,3,1,0,42.62326576261562,3.363717839490065,0
Branch_1,2026-03-30,38.972272852544165,0,0,3,0,0,49.921850826169845,3.4902468536555196,0
Branch_1,2026-03-31,36.68930890683072,0,1,3,0,0,57.84662613932525,3.634496773439199,0
Branch_1,2026-04-01,29.315254336533876,0,2,4,0,0,65.17549644162422,3.3997447917255443,0
Branch_1,2026-04-02,36.53066760677572,0,3,4,0,0,56.15163078580741,3.5510855787790714,0
Branch_1,2026-04-03,31.341823854817648,0,4,4,0,1,30.16334555948412,4.332977979787561,0
Branch_1,2026-04-04,45.16225883096372,0,5,4,1,0,43.16489722361625,3.14175135266927,0
Branch_1,2026-04-05,35.109213917797504,0,6,4,1,0,71.73562987753412,4.636054500842054,0
Branch_1,2026-04-06,33.96345970363434,0,0,4,0,1,76.38615497717588,4.488341594739646,0
Branch_1,2026-04-07,26.3190565054993,0,1,4,0,0,62.63216705438565,3.095549157505097,0
Branch_1,2026-04-08,33.318308187357985,0,2,4,0,1,54.4495193119489,4.584794163834163,0
Branch_1,2026-04-09,37.05083812825906,1,3,4,0,0,55.79546628752015,4.669006350576187,0
Branch_1,2026-04-10,35.82272062691888,0,4,4,0,0,67.84154905356077,4.781034470448827,0
Branch_1,2026-04-11,32.23548960817731,0,5,4,1,0,69.84197824938293,3.113686220176298,0
Branch_1,2026-04-12,29.20822988088781,0,6,4,1,0,75.85323132898894,4.676437206016055,0
Branch_1,2026-04-13,31.713645536730176,1,0,4,0,0,54.13465469492095,4.1965371345510345,0
Branch_1,2026-04-14,31.51143408837538,0,1,4,0,0,54.86314755614471,3.914501522056045,0
Branch_1,2026-04-15,38.64627645037205,0,2,4,0,0,65.29560311118998,3.865162761247114,0
Branch_1,2026-04-16,25.6152553889008,0,3,4,0,1,52.324170010477644,4.253694689866173,0
Branch_1,2026-04-17,34.23885118953029,0,4,4,0,0,61.752959827480055,3.3784103088864406,0
Branch_1,2026-04-18,26.78986735022294,0,5,4,1,0,52.0931816975802,3.636854077520936,0
Branch_1,2026-04-19,40.32111424304615,0,6,4,1,1,62.785887292595696,4.873339059494858,0
Branch_1,2026-04-20,27.321055738889626,0,0,4,0,0,49.11639068077696,4.790399540264701,1
Branch_1,2026-04-21,36.108345067905105,0,1,4,0,0,55.61598677516944,4.523233342198315,0
Branch_1,2026-04-22,31.947584210872503,0,2,4,0,1,47.569630185881394,3.794542817903169,0
Branch_1,2026-04-23,41.89768784078811,0,3,4,0,0,61.55564434172625,3.819825281106861,0
Branch_1,2026-04-24,34.199396171943064,0,4,4,0,0,75.6434283993784,4.632243837420989,0
Branch_1,2026-04-25,31.96175534685555,0,5,4,1,0,49.83591997501664,4.949412193333634,0
Branch_1,2026-04-26,31.263467414926215,0,6,4,1,0,65.69719811264069,3.9340327530361456,0
Branch_1,2026-04-27,33.73282334694895,0,0,4,0,0,76.48765662775847,3.589717003552356,0
Branch_1,2026-04-28,27.82293349982916,0,1,4,0,0,72.81937312798279,4.1271507359461195,1
Branch_1,2026-04-29,41.349941573205356,0,2,4,0,0,49.45778235792082,4.1600651021976685,0
Branch_1,2026-04-30,32.443455762939,0,3,4,0,0,66.684855490193,4.005754140985003,0
Branch_1,2026-05-01,25.760167958848584,0,4,5,0,0,51.682931863165486,3.8189288795515837,0
Branch_1,2026-05-02,28.406811395073667,0,5,5,1,0,56.82065034460297,3.4728869764751127,0
Branch_1,2026-05-03,22.94462116564141,0,6,5,1,0,57.78833251885501,4.57330995147436,0
Branch_1,2026-05-04,34.4996652375828,0,0,5,0,0,62.832817242107055,4.723602933197548,0
Branch_1,2026-05-05,22.060529365321248,0,1,5,0,0,58.82343197590749,3.7829051815475006,0
Branch_1,2026-05-06,31.22612511414132,0,2,5,0,0,66.87301074929891,3.2826778732179966,0
Branch_1,2026-05-07,23.308626837834815,0,3,5,0,0,72.10627006057801,3.991555473815864,0
Branch_1,2026-05-08,30.03447777247816,0,4,5,0,0,37.90907703812397,3.656726345513056,0
Branch_1,2026-05-09,30.735283775597164,0,5,5,1,0,49.09304805916686,3.694508151912804,0
Branch_1,2026-05-10,30.92649408873529,0,6,5,1,0,70.69403197045493,4.659570271809411,0
Branch_1,2026-05-11,27.742555882050716,1,0,5,0,0,76.79969726156929,4.567054938361005,0
Branch_1,2026-05-12,33.4511295699339,0,1,5,0,0,70.41040116910445,3.1739457703908456,0
Branch_1,2026-05-13,31.95510463666796,0,2,5,0,1,74.87019861878363,4.136095439711939,0
Branch_1,2026-05-14,30.601624880066,0,3,5,0,0,58.459635057081314,3.3312986246406564,0
Branch_1,2026-05-15,37.86791129330632,0,4,5,0,0,58.59582834548606,3.3742583052352098,0
Branch_1,2026-05-16,33.283277240236494,0,5,5,1,1,55.255151733720275,4.215938245848749,0
Branch_1,2026-05-17,40.40113342541614,0,6,5,1,0,72.14240853215475,4.938793362397807,0
Branch_1,2026-05-18,38.67449525951617,0,0,5,0,0,65.2054167838801,3.6819465607981794,0
Branch_1,2026-05-19,32.698990766773186,0,1,5,0,0,39.34419506912474,4.0788024683505135,0
Branch_1,2026-05-20,21.550070919201996,0,2,5,0,0,36.917719398355985,3.5568640480776743,0
Branch_1,2026-05-21,26.140742435300687,0,3,5,0,0,60.51533697382228,4.281268564758198,0
Branch_1,2026-05-22,38.56414182578744,0,4,5,0,0,60.96940964752146,4.19021321871295,0
Branch_1,2026-05-23,29.0273136261833,0,5,5,1,0,67.32679837194267,4.123179434513329,0
Branch_1,2026-05-24,32.82455810321084,0,6,5,1,0,47.29395657487423,4.1407455885625595,0
Branch_1,2026-05-25,29.136661835854046,1,0,5,0,0,69.74533235738018,3.738287665064351,0
Branch_1,2026-05-26,28.978386770822684,0,1,5,0,0,66.67703299443646,4.483720991794927,0
Branch_1,2026-05-27,19.673796453979126,1,2,5,0,0,53.61402107914516,3.3408789608192135,0
Branch_1,2026-05-28,33.70828683402029,0,3,5,0,0,60.99022698155769,3.3352808513370866,0
Branch_1,2026-05-29,25.072769367936242,0,4,5,0,0,62.92480583073667,4.0657985813388775,0
Branch_1,2026-05-30,28.445620344849303,0,5,5,1,0,74.65208925141017,3.0794327245238167,0
Branch_1,2026-05-31,30.12764377603384,0,6,5,1,0,57.1761739339297,4.317368426140606,0
Branch_1,2026-06-01,29.113231201374912,0,0,6,0,1,74.02755233149341,3.654346869984507,0
Branch_1,2026-06-02,26.154297877502486,0,1,6,0,0,68.70861414899153,3.552292428759892,0
Branch_1,2026-06-03,21.015477714448856,0,2,6,0,1,48.680889445372486,3.9964668589491943,0
Branch_1,2026-06-04,32.70649306477308,0,3,6,0,0,58.16029864080999,4.539047512123619,0
Branch_1,2026-06-05,11.966583024384429,0,4,6,0,0,65.90710580518318,4.391856833192317,0
Branch_1,2026-06-06,23.994540036551008,0,5,6,1,0,56.71367376906755,4.576718982581252,0
Branch_1,2026-06-07,19.543121203042084,0,6,6,1,0,55.751790859151335,4.612246221802978,1
Branch_1,2026-06-08,24.047402746749448,0,0,6,0,0,53.256364860517266,3.6253162594077093,0
Branch_1,2026-06-09,26.705349472639657,1,1,6,0,0,64.3728600276237,4.876487126256273,0
Branch_10,2025-10-03,2.31282182699112,0,4,10,0,0,54.299640929296935,4.075989569063351,0
Branch_10,2025-10-04,0.29142907750642966,0,5,10,1,0,59.66605518090053,3.9154948096218414,0
Branch_10,2025-10-05,0.6199011992937358,0,6,10,1,1,62.314422549102055,3.039776809024886,0
Branch_10,2025-10-06,8.927831553266191,0,0,10,0,1,60.62892827584912,3.1513063042777576,1
Branch_10,2025-10-07,14.428867193870058,0,1,10,0,0,75.85110485623824,3.423684279960526,0
Branch_10,2025-10-08,4.98590188068416,0,2,10,0,0,51.787319908838015,4.911846353820988,0
Branch_10,2025-10-09,4.564322705891586,0,3,10,0,0,68.17563832167689,3.586269633288875,0
Branch_10,2025-10-10,7.315003670416946,1,4,10,0,0,58.93812926827146,4.651183179576931,0
Branch_10,2025-10-11,5.998355926374696,0,5,10,1,0,78.89572204979524,4.690912261202187,0
Branch_10,2025-10-12,9.326732378808874,0,6,10,1,0,60.40389790685476,3.7198255654887014,0
Branch_10,2025-10-13,7.012479186360842,0,0,10,0,0,70.69493546844265,3.141748852637903,0
Branch_10,2025-10-14,5.976410339125419,0,1,10,0,0,42.78204735073347,3.1801511866129273,0
Branch_10,2025-10-15,0.7482178149351668,0,2,10,0,0,60.632882411235926,3.9287906306583094,0
Branch_10,2025-10-16,8.383698092441364,0,3,10,0,0,65.89763922500644,4.891150869860839,0
Branch_10,2025-10-17,-3.217811011225802,0,4,10,0,1,63.238944454211534,3.9509747339672705,0
Branch_10,2025-10-18,4.693611877035211,0,5,10,1,0,56.25438068779812,4.604368583954646,0
Branch_10,2025-10-19,-2.873672448171341,0,6,10,1,0,43.19555857103077,3.3687388055227885,0
Branch_10,2025-10-20,12.767624597713525,1,0,10,0,0,54.74217476517021,4.4123550164560665,0
Branch_10,2025-10-21,2.6283835940893683,0,1,10,0,0,63.232992297884444,3.2090286399187646,1
Branch_10,2025-10-22,2.439722392478805,0,2,10,0,1,49.10539957094239,4.333110071920721,0
Branch_10,2025-10-23,6.320689289286968,0,3,10,0,0,76.95018777330321,4.67625974523886,0
Branch_10,2025-10-24,15.276428370859245,0,4,10,0,0,61.54419178153271,3.0957248830451185,0
Branch_10,2025-10-25,-4.203699299926628,0,5,10,1,1,68.69022216411167,4.576304574508752,0
Branch_10,2025-10-26,6.899830845626978,0,6,10,1,0,49.78594488935355,3.0652106639005936,0
Branch_10,2025-10-27,10.930838638013796,0,0,10,0,1,72.1398660913929,3.238427110901733,0
Branch_10,2025-10-28,8.238691460745155,0,1,10,0,0,63.980680542021545,3.747824387710286,0
Branch_10,2025-10-29,6.413171253730681,0,2,10,0,0,44.83201438101497,4.240192276536068,0
Branch_10,2025-10-30,16.37980705295622,0,3,10,0,0,66.36681297328458,3.3541183354297646,1
Branch_10,2025-10-31,9.449993502638407,0,4,10,0,0,48.04826136967934,3.118899573321505,0
Branch_10,2025-11-01,1.0787533024387557,1,5,11,1,0,54.908908317705425,4.536194729168513,0
