gdp_growth,unemployment_rate,inflation_rate,interest_rate,consumer_confidence,digital_adoption_index,bank_branch_density,marketing_spend,active_bank_clients,cross_sell_rate,policies_sold,average_premium,claim_rate,customer_acquisition_cost,retention_rate,net_promoter_score,ds
2.0653064261714724,6.519168137102294,2.8135096360006386,1.0432957492427202,66.83297036488172,61.6262829052781,15.008229796306045,495984.20493556565,552503.2770854776,13.3275246449765,16542,1030.7257204027835,6.663711828922012,225.56012997624904,86.40080579409803,37.35485158689389,2019-04-30
1.5883844258655138,6.663909861675249,3.305478807154329,4.004508823245057,103.53421837162848,65.63587126924683,24.921611992382918,356922.4897881952,553702.8791074496,10.890591061262766,19489,1255.365390959111,11.74659555243509,268.6829272581479,80.95198240039177,19.961376355932465,2019-05-31
2.400060714706382,6.596871026077494,2.021003841632759,3.549897369145272,111.5629779083045,61.972012453479394,18.930055778872454,512810.44149107893,554123.6280318107,14.735153854946235,18788,1662.6329857703627,10.160096131429297,193.1275742686154,87.12030522232045,46.35418030209227,2019-06-30
3.6310602372023326,6.8110711743051215,2.681952971294964,1.590180320508967,77.82120631330238,65.86492519005947,19.752681451737836,431894.8342525119,555541.3029727669,22.739128012962954,19028,1801.8278664477368,7.1053562086824975,247.64372736014693,82.63080326464542,27.607416051465275,2019-07-31
4.762340356318531,6.953042461677185,1.689733243406544,2.2291996239949596,117.15631064810394,66.78696012446471,23.374097460833017,584064.3548988724,556513.3850471359,12.588976296090808,21353,1818.4510729909193,10.562032723470224,280.61391289943225,84.9277386456086,40.599326302663286,2019-08-31
4.123122833095893,6.931193787880123,2.324166352488442,1.4111797171665725,105.07744611241621,67.09353390072391,14.386389892188507,434737.6020697609,557735.0216104834,19.9173504163322,20080,1562.5098691779426,8.135711021054806,265.74572267920234,87.73142124001849,42.77376937958192,2019-09-30
4.013910457244679,6.677155672459602,1.8698569456323155,2.905981354090242,93.77068129148797,66.50369572710602,21.912048730920255,455381.656678522,558527.0404250583,20.03310244222932,17560,1507.2187577434388,9.705547350244439,281.99822646856967,85.03211134905469,53.60658595838651,2019-10-31
4.545173888648242,6.222701505053842,2.0969959649927183,4.432713480751858,109.49172799159427,67.80196795581017,20.83226104106528,311045.9269054469,559649.5952060708,13.339235274876016,19894,1377.758084760355,8.96946563458895,237.1063745535946,82.81807054736716,26.911796008808878,2019-11-30
5.720719015770602,6.088747019433736,2.5951570254369134,1.5214109304966845,134.06039286706593,68.22669855096046,22.462256320040744,454769.3680750923,560438.9120934361,16.706949237555826,22089,1433.5083228499914,6.307286690018253,203.77168194507965,84.45195098037084,10.0,2019-12-31
5.441544777925312,6.345666657730778,1.1817793167665274,3.7560697732767667,102.72799382587743,70.93330231499351,21.44584321953909,257612.06733710432,561314.1583012969,19.885189869385613,19905,1034.64428510144,6.7129003353650765,119.90170940514157,84.55818520397332,41.83849544753695,2020-01-31
5.455885801261495,6.4098947809698394,4.092387275685461,2.204613572441339,103.72330879450504,71.66175761231759,32.27650069955447,341609.71765142767,562696.9645720703,13.86261677703754,22955,954.5403349733078,10.059921635162322,187.69687559350257,83.14994485058936,58.005111815108535,2020-02-29
4.549550827255466,6.0361731473562426,0.993982618500298,1.8106907516064839,93.10958650689633,72.46236113524134,16.81130007874342,576041.4656144298,563658.8280919176,14.389258919692915,17362,1198.9876627767144,7.330449335786918,157.83767023419043,83.70601968666449,52.38946352939438,2020-03-31
3.5533442031747953,6.0881274251115975,0.7858113872122678,2.839454460068163,87.25233445802812,72.23513671081363,17.345015224990913,578580.0158650832,564702.3146665535,13.254957258154068,16205,1148.9446132425214,7.1927030735160065,308.54713587489067,92.99323585252358,42.096594152746256,2020-04-30
4.5658700255689935,6.203722639030248,3.1581108735000676,1.4471365163709389,112.45503724816368,72.62124546337151,16.88429736787618,542545.7561784965,565876.3282126912,11.955729807921399,23539,1064.0315852018175,6.0897548413012945,191.20570937838318,87.8045972397062,35.08363814367953,2020-05-31
6.122110054139816,5.938565408169908,2.7916626939629356,2.169526041979227,87.15874261136699,73.73684900115562,17.222614404198726,403302.3856870787,566975.4645902858,13.052167364801978,18716,1408.9162342370146,8.847198131186921,206.1602403392243,83.5225984098542,48.071225966373106,2020-06-30
6.250099932559483,5.984682939953567,2.624119817052155,1.2031831611167272,101.07349355829089,70.81651221584237,16.81306436346741,495228.864385802,568005.5483713145,11.32817919971323,19389,1486.5915625711532,12.12504983848629,227.57426880202337,88.48477202255368,30.264538002955312,2020-07-31
7.4536328304515065,6.002145555487367,2.62834550926428,5.947087699374584,92.83513829852325,68.62014137163095,25.94508265553776,499639.74609094317,569078.5405718078,15.102250404777678,21264,1226.5220658875542,5.864934171491454,202.1801223186227,83.33090255121995,44.76357769356219,2020-08-31
8.01526885549914,5.659254466138179,1.9877532271530853,3.052895327957593,107.18469738619588,70.60666955967638,27.102521239949276,384163.53108074574,570559.2236888554,12.690080306824076,20327,1643.2590243165785,8.048438913345516,284.75255202153767,90.86562318793321,45.054701591666266,2020-09-30
7.5701491008940165,5.766590674242665,1.1027456285141684,1.9504117380111219,105.00493157930423,71.44840043593226,17.14626853125262,650339.830176715,571547.6999294488,15.701357735372243,23976,857.4932657599485,10.824441110830858,168.8675319132774,86.84821096099047,50.6020990749888,2020-10-31
8.13154470640243,5.934826032153135,2.0758045581937266,3.3209698661013327,115.56309916386849,71.58043376322689,15.838222134478857,587736.2290575672,572587.9197387917,10.332313061389119,23366,1141.9021622160847,7.84071721750857,209.73037276186213,84.46348927997886,67.59660038911078,2020-11-30
9.8695812728684,6.259741405105718,1.3228382884878882,2.8315079254637556,92.3497540171788,72.11730162935768,22.35707778193202,477903.5826170336,573798.0506179932,15.99264069664337,19560,984.9533038191586,8.904743592499468,162.87647071509758,87.23858462905139,43.92415967178767,2020-12-31
10.033755233758448,6.57588202071619,2.9751197334177513,2.668545600700166,95.95187597059943,73.31246504008104,17.238884778595143,502688.58389945305,575019.1558045849,17.500586884826774,24006,640.039014878082,5.875212943706241,133.99887443896472,77.1456192396575,34.910363742925014,2021-01-31
11.798398889572454,6.162581210329062,1.8529426184978615,3.921250050065138,85.3185442632654,72.7329456794623,23.164659088777555,520838.28079475526,576256.5618656969,9.018793072285634,19140,1175.1957942471902,8.856614194415297,169.41154545473572,79.36616265545098,39.74425687808006,2021-02-28
9.37865378548271,5.881233698354525,1.1745028032074885,4.136261565070957,93.33560109885833,71.67633622865768,21.0146151042565,295826.5131575709,577384.3079101028,16.122169709542717,21202,1163.4757474850148,7.625711469990902,198.1481601475794,79.03037496800472,22.30924095110882,2021-03-31
10.400556289857935,6.035744278517123,1.6786141583470067,2.204248278584209,105.65950739567278,72.56802673885305,12.42127942501384,475282.2617479403,578155.7069275567,18.683006977419875,22198,1654.0349229726394,9.971459991359726,178.534888774137,85.71471547381853,33.05286868910942,2021-04-30
10.687603358096105,6.189880063790786,2.4129314542756246,2.13627263903298,111.35482924968028,71.11128118362298,27.73752600665031,431801.57520022016,579482.3932340168,11.371076943926383,24212,1389.2435053664333,10.374772103129501,165.3789510063072,93.66257499742547,35.90717561886896,2021-05-31
10.588596007630237,6.3443943696826,1.436275447196025,2.587422454272534,86.16752013733561,72.42778669505192,28.979388365477607,399837.9990105085,580253.1241554131,20.01771716051311,22097,892.7439527012385,13.179127284037227,129.6841268164083,95.0,34.759116020654076,2021-06-30
10.88035678416574,7.5002138168790164,1.1777796044335687,0.5,113.0440888015849,69.52261948657625,16.93605654757807,471889.9707114045,581313.6512484609,16.257057028098135,22476,1756.2277699002566,9.15926634642715,195.84472136856527,88.19025550720379,41.52354872033722,2021-07-31
9.092787869564846,7.671480970086966,2.2436872114919124,0.7272134067021719,120.33456788207427,72.08093076122753,18.061492200320078,679768.6526849522,582162.796078457,12.884964432724773,22005,1566.310108657606,8.651592633164332,124.76398129844989,87.50422237472229,31.775800676177994,2021-08-31
9.073115981727334,8.012150662141146,2.2449665711087228,5.050311401166787,106.20152354835551,73.52612572605362,21.429326953624525,564084.2861267009,583149.9684091385,14.832692767026883,22365,1374.6293110405848,8.388768603154672,238.00279818448013,75.99471132923631,51.210306673244716,2021-09-30
9.630228553239082,8.298351191189107,1.4930568246288702,5.467451570251925,128.151937188371,74.53818519468138,21.672283949935125,442882.10102172033,584215.7208911992,16.674980737565168,22894,1132.0547703450504,7.293667414378623,204.12198764672516,82.2866310013299,40.002070649181974,2021-10-31
11.308122597980597,8.493768566580847,1.5289616943816773,2.6264459406654326,88.3931620134464,77.0035671625724,23.29272136336415,557258.2781356159,585279.9923342892,15.228016174237235,23528,912.1682289829562,8.676967686923382,127.12242502675348,81.0610812404588,39.90699678861374,2021-11-30
10.98985237970695,8.399187793188743,2.2320499373576363,3.8648354445836497,81.33017945032874,80.83451605149754,30.051022693831747,639935.5436586002,586364.3764851362,16.616267977339106,20217,1088.337967178684,7.409197179721941,184.53954614750683,81.89576200874443,36.72105283487082,2021-12-31
10.381358776813762,8.626878559336722,0.5519156585026759,3.466875231815304,73.31919626643582,83.36325618153381,19.11526386252975,592463.3682912769,587687.118738948,12.2379792207619,18620,1526.6245859112557,8.336921952539228,162.39217972047084,84.15928090707605,41.551906838589794,2022-01-31
10.079601733229225,8.395030994975452,0.5925362256234448,7.618321212682856,122.44066467233775,80.18150771887052,16.00851377730773,505963.0369920174,588777.8255992507,15.508082472108233,24052,1765.3758917803825,10.63519507121592,215.95872552095904,82.63954711151436,48.25098264667635,2022-02-28
11.1950038509313,8.323985412953448,1.281555778747564,4.679362367151866,109.81548484531086,78.12235378539911,13.103403859927363,435306.3222294426,589728.9942721927,10.75885650928506,20541,1662.9730584816566,5.986914869440717,267.0225223011572,75.10350094812107,31.328697842890996,2022-03-31
11.723754960590984,8.178376348604717,1.7865528482881528,2.80812361277885,99.16622993634317,77.37271663000776,16.345349800290403,569822.331361359,590921.8117058503,14.666321815953898,20242,1053.3451734641178,10.27975712225809,106.24137651771277,88.73955128058766,33.41883510924743,2022-04-30
11.393994756823945,8.202938590420613,2.3109075655980047,1.5666893390993613,104.19952939479731,77.92489873042942,19.834365135631014,539348.538542175,592159.7058036353,12.288277075605631,23934,864.1147700132966,10.634230134679731,205.75130395737085,79.63628487130097,36.96273971223335,2022-05-31
12.107262189937302,8.897336160422666,3.475356216949552,0.5903305196136412,83.11766429052435,79.46021677136767,28.972789317588937,589519.3220027732,592914.1842406079,12.7934101722307,19310,1242.2658740733611,7.763862946017842,191.99336022166798,86.19623432055575,26.541290765267853,2022-06-30
12.404339739285343,8.337156602645141,2.8576596232020193,3.3051954538008346,136.6862796942524,78.50872914506074,17.411943504819142,563517.1801681969,594033.6642545778,18.708279525631312,24068,669.4681903311445,3.756290201982811,233.56700382252328,95.0,31.80742140278502,2022-07-31
13.572984729818232,8.543034659757495,1.840061470036573,1.865473882073545,101.93831772962841,79.3822626740149,21.118939758194493,604955.2715319336,595173.89880304,18.273930361782806,23287,1296.9503142554345,6.784356025811135,210.65983141188445,80.40307704206788,35.23779126455341,2022-08-31
13.07093163594088,8.0592198984006,1.9809837920973112,0.8666194356034888,101.64092191907339,78.37149680930824,19.91788551963624,446476.4788439432,596114.386102368,16.82741436272153,23921,1155.7192241103994,10.593989093122218,162.40153341305904,72.34856238626836,48.74389180712727,2022-09-30
12.943269489343113,7.917640338663771,0.9974706353621912,2.03014067363621,110.88649935848038,77.64846120332436,25.94196636724042,631739.4065634325,597389.5274650303,11.723061705982262,24269,1060.1890494395273,7.954263875402236,184.0473032166691,83.56997889059944,42.62561329001925,2022-10-31
12.751161336210956,8.244325517753982,1.9814868640076102,1.3776779945784072,107.2151384760507,75.33513900962791,32.63466212936811,519759.96046924,598359.5163476238,14.050774650915594,24052,721.5890798199614,6.001395535410179,160.19870715982555,90.50479817499286,41.93589911367545,2022-11-30
11.487646388078836,8.26360952348262,1.711341361079862,5.530712452608848,103.35826036418698,73.9886725174061,17.345656135398396,707526.0872625265,599384.6316383181,18.63929309993755,20905,1354.080031970915,6.990450157543565,253.8003569299299,94.79173727110297,48.50897962167972,2022-12-31
11.983766665143413,7.940286090103828,2.3227185603380893,4.322459635424176,88.14288316832032,71.78530330617343,17.55280278740889,431081.21819104324,600350.0172734613,15.425150740919713,18098,1040.1897481014266,9.681240053009105,201.06558243359711,78.85225202773792,38.62628211600603,2023-01-31
12.444821937323303,7.725694977325837,1.172769056447677,2.988041038025074,107.07202535703993,70.33355680021876,25.22080438534536,673596.3803165249,601353.1330829776,21.957988619945084,24638,849.0249492869136,9.093467136402758,295.05953428765037,87.48349611618261,43.904648499288896,2023-02-28
12.649935393965764,7.92957430200624,2.5193465142411724,5.219916208335039,128.2303674471255,72.94084039343444,23.40945744813156,519791.0783462648,602133.8780655987,16.179953518183115,24035,500.0,7.522135801660611,196.96695930926896,82.67344771609973,38.96778247067504,2023-03-31
12.615348260590617,7.7104643124911,3.5327389130025777,3.1160524614714276,120.18130069232467,71.54204261577055,29.233536628680167,434858.1996385552,602845.8678890797,15.576147349470094,23176,1191.745528484809,7.266351176370624,164.57966165447687,84.47025822847932,42.653623493996285,2023-04-30
11.399977518540203,7.775401889365692,1.8912398515431423,1.7080736980076046,123.89779939959097,77.30680674544534,22.91964092662982,451611.4165945678,604164.7689017247,14.072650607392497,25979,1731.6754790009231,7.216483701912356,124.31428036935864,95.0,34.17241342388418,2023-05-31
11.179332195774844,7.789073441336836,2.4017117220989412,5.284686115904486,92.33176485353222,78.79344254720712,18.203539546064704,467965.269180568,604995.3766320611,15.400622714346845,21711,1698.377764364361,6.155179631002995,109.84301618720275,77.48514835802423,15.61182841723571,2023-06-30
11.036617679248074,7.593593337055092,2.6901439917111123,3.808365065526988,85.15592769612128,79.66311479459686,22.953274153461546,542416.5946401916,605797.0981621698,14.54259049085837,20932,1062.8711230241186,11.230751378938884,120.79320284972552,86.26869830747286,38.65720837813696,2023-07-31
10.434340410026454,8.23677656385269,1.5987795281141637,1.4441307685103153,98.11319619850528,78.44639923423443,25.543517902914537,552283.54880355,606366.4201394491,17.12432603006577,24620,1019.3363818914659,7.35535906157732,213.35633255057417,87.33846585882716,54.2274813609994,2023-08-31
